plate_well_id,plate,well,proliferation_score,proliferation_category,prompt,video_path
LT0003_15-00236_01,LT0003_15,236,1.9057,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00236_01.mp4
LT0003_15-00371_01,LT0003_15,371,2.3375,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00371_01.mp4
LT0003_15-00087_01,LT0003_15,87,2.2353,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00087_01.mp4
LT0003_15-00282_01,LT0003_15,282,2.3824,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00282_01.mp4
LT0003_15-00256_01,LT0003_15,256,2.6122,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00256_01.mp4
LT0003_15-00348_01,LT0003_15,348,2.4576,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00348_01.mp4
LT0003_15-00073_01,LT0003_15,73,2.8571,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00073_01.mp4
LT0003_15-00041_01,LT0003_15,41,2.2821,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00041_01.mp4
LT0003_15-00103_01,LT0003_15,103,2.8367,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00103_01.mp4
LT0003_15-00352_01,LT0003_15,352,3.1389,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00352_01.mp4
LT0003_15-00104_01,LT0003_15,104,1.8182,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00104_01.mp4
LT0003_15-00167_01,LT0003_15,167,1.9318,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00167_01.mp4
LT0003_15-00138_01,LT0003_15,138,2.1143,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00138_01.mp4
LT0003_15-00013_01,LT0003_15,13,2.3412,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00013_01.mp4
LT0003_15-00300_01,LT0003_15,300,2.127,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00300_01.mp4
LT0003_15-00074_01,LT0003_15,74,2.0875,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00074_01.mp4
LT0003_15-00283_01,LT0003_15,283,2.7778,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00283_01.mp4
LT0003_15-00036_01,LT0003_15,36,2.3103,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00036_01.mp4
LT0003_15-00070_01,LT0003_15,70,2.8228,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00070_01.mp4
LT0003_15-00294_01,LT0003_15,294,2.4419,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00294_01.mp4
LT0003_15-00230_01,LT0003_15,230,2.8163,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00230_01.mp4
LT0003_15-00357_01,LT0003_15,357,2.0,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00357_01.mp4
LT0003_15-00143_01,LT0003_15,143,2.5571,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00143_01.mp4
LT0003_15-00259_01,LT0003_15,259,2.7097,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00259_01.mp4
LT0003_15-00206_01,LT0003_15,206,3.08,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00206_01.mp4
LT0003_15-00190_01,LT0003_15,190,2.02,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00190_01.mp4
LT0003_15-00053_01,LT0003_15,53,1.7576,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00053_01.mp4
LT0003_15-00217_01,LT0003_15,217,2.5397,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00217_01.mp4
LT0003_15-00015_01,LT0003_15,15,2.45,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00015_01.mp4
LT0003_15-00024_01,LT0003_15,24,2.5412,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00024_01.mp4
LT0003_15-00054_01,LT0003_15,54,2.2281,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00054_01.mp4
LT0003_15-00203_01,LT0003_15,203,2.7015,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00203_01.mp4
LT0003_15-00319_01,LT0003_15,319,2.1944,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00319_01.mp4
LT0003_15-00255_01,LT0003_15,255,1.9825,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00255_01.mp4
LT0003_15-00148_01,LT0003_15,148,2.2157,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00148_01.mp4
LT0003_15-00330_01,LT0003_15,330,2.2941,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00330_01.mp4
LT0003_15-00111_01,LT0003_15,111,1.8,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00111_01.mp4
LT0003_15-00304_01,LT0003_15,304,2.1556,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00304_01.mp4
LT0003_15-00213_01,LT0003_15,213,1.8039,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00213_01.mp4
LT0003_15-00334_01,LT0003_15,334,1.7167,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00334_01.mp4
LT0003_15-00286_01,LT0003_15,286,2.1765,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00286_01.mp4
LT0003_15-00374_01,LT0003_15,374,2.806,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00374_01.mp4
LT0003_15-00244_01,LT0003_15,244,2.2979,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00244_01.mp4
LT0003_15-00021_01,LT0003_15,21,3.45,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00021_01.mp4
LT0003_15-00226_01,LT0003_15,226,2.5714,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00226_01.mp4
LT0003_15-00098_01,LT0003_15,98,3.0517,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00098_01.mp4
LT0003_15-00276_01,LT0003_15,276,2.6379,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00276_01.mp4
LT0003_15-00249_01,LT0003_15,249,2.4737,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00249_01.mp4
LT0003_15-00297_01,LT0003_15,297,1.9714,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00297_01.mp4
LT0003_15-00359_01,LT0003_15,359,3.3134,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00359_01.mp4
LT0003_15-00051_01,LT0003_15,51,3.3377,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00051_01.mp4
LT0003_15-00047_01,LT0003_15,47,2.6757,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00047_01.mp4
LT0003_15-00126_01,LT0003_15,126,1.6949,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00126_01.mp4
LT0003_15-00152_01,LT0003_15,152,2.7647,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00152_01.mp4
LT0003_15-00178_01,LT0003_15,178,1.9753,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00178_01.mp4
LT0003_15-00065_01,LT0003_15,65,2.0189,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00065_01.mp4
LT0003_15-00142_01,LT0003_15,142,2.24,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00142_01.mp4
LT0003_15-00081_01,LT0003_15,81,1.8696,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00081_01.mp4
LT0003_15-00180_01,LT0003_15,180,2.551,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00180_01.mp4
LT0003_15-00160_01,LT0003_15,160,2.38,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00160_01.mp4
LT0003_15-00193_01,LT0003_15,193,2.9138,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00193_01.mp4
LT0003_15-00094_01,LT0003_15,94,2.2462,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00094_01.mp4
LT0003_15-00109_01,LT0003_15,109,2.7045,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00109_01.mp4
LT0003_15-00059_01,LT0003_15,59,3.0667,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00059_01.mp4
LT0003_15-00136_01,LT0003_15,136,2.5424,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00136_01.mp4
LT0003_15-00335_01,LT0003_15,335,2.2466,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00335_01.mp4
LT0003_15-00287_01,LT0003_15,287,1.7193,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00287_01.mp4
LT0003_15-00010_01,LT0003_15,10,2.2941,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00010_01.mp4
LT0003_15-00343_01,LT0003_15,343,2.8529,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00343_01.mp4
LT0003_15-00327_01,LT0003_15,327,2.4255,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00327_01.mp4
LT0003_15-00224_01,LT0003_15,224,2.4483,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00224_01.mp4
LT0003_15-00296_01,LT0003_15,296,2.7273,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00296_01.mp4
LT0003_15-00067_01,LT0003_15,67,2.18,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00067_01.mp4
LT0003_15-00346_01,LT0003_15,346,1.9744,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00346_01.mp4
LT0003_15-00134_01,LT0003_15,134,3.1639,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00134_01.mp4
LT0003_15-00382_01,LT0003_15,382,2.2597,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00382_01.mp4
LT0003_15-00046_01,LT0003_15,46,2.8,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00046_01.mp4
LT0003_15-00289_01,LT0003_15,289,2.1538,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00289_01.mp4
LT0003_15-00324_01,LT0003_15,324,2.5088,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00324_01.mp4
LT0003_15-00132_01,LT0003_15,132,2.2955,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00132_01.mp4
LT0003_15-00354_01,LT0003_15,354,2.5135,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00354_01.mp4
LT0003_15-00022_01,LT0003_15,22,2.2051,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00022_01.mp4
LT0003_15-00181_01,LT0003_15,181,2.3833,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00181_01.mp4
LT0003_15-00293_01,LT0003_15,293,2.5,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00293_01.mp4
LT0003_15-00301_01,LT0003_15,301,1.7826,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00301_01.mp4
LT0003_15-00191_01,LT0003_15,191,1.6885,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00191_01.mp4
LT0003_15-00307_01,LT0003_15,307,2.6875,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00307_01.mp4
LT0003_15-00364_01,LT0003_15,364,2.7288,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00364_01.mp4
LT0003_15-00170_01,LT0003_15,170,2.7231,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00170_01.mp4
LT0003_15-00192_01,LT0003_15,192,3.0645,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00192_01.mp4
LT0003_15-00185_01,LT0003_15,185,4.2683,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00185_01.mp4
LT0003_15-00158_01,LT0003_15,158,2.5821,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00158_01.mp4
LT0003_15-00038_01,LT0003_15,38,1.3,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00038_01.mp4
LT0003_15-00200_01,LT0003_15,200,1.5862,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0003_15/00200_01.mp4
