plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,technical_prompt,visual_prompt,proliferation_score_normalized,migration_speed_score_normalized,cell_death_score_normalized
LT0003_40,144,F24,HIGH,MED,LOW,0.132268,-0.015963,-0.675969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00144_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0003_40-00144_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00144_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.3805199319668772,0.1976136911842286,0.18539055249462544
LT0003_40,157,G13,MED,HIGH,HIGH,-0.001249,1.351163,1.354883,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00157_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00157_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00157_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7122650416778018,0.34310907646828515,0.028538702818274732
LT0003_40,159,G15,MED,HIGH,HIGH,0.005167,1.746028,0.74546,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00159_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00159_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00159_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6127141635264837,0.38513229547676636,0.036076031154917004
LT0003_40,168,G24,MED,LOW,HIGH,-1e-05,-0.44814,2.19255,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00168_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00168_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00168_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and occasionally disappear due to cell death.",0.8491001881169422,0.15161956984800382,0.02999424362393243
LT0003_40,169,H1,LOW,HIGH,HIGH,-0.002308,1.263457,0.746759,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00169_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00169_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00169_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.612926358653216,0.3337750295247529,0.027294620725303385
LT0003_40,172,H4,MED,HIGH,HIGH,0.003579,1.477937,1.299031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00172_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00172_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00172_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7031414679916964,0.35660090675605743,0.034210495400773
LT0003_40,175,H7,HIGH,MED,HIGH,0.05327,-0.06186,0.726663,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00175_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0003_40-00175_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00175_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and frequently disappear due to cell death.",0.6096436232669097,0.19272913650647225,0.09258602257909143
LT0003_40,179,H11,MED,HIGH,LOW,0.017707,1.870592,-0.683111,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00179_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0003_40-00179_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00179_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and occasionally disappear due to cell death.",0.3793532671515409,0.39838892812988186,0.05080765480539925
LT0003_40,181,H13,LOW,MED,HIGH,-0.001592,0.139738,1.674031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00181_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00181_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00181_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.7643987216672951,0.2141840563035467,0.028135756493544637
LT0003_40,185,H17,MED,LOW,LOW,0.040759,-0.815039,-0.916878,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00185_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00185_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00185_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.3411668020315845,0.11257261194848682,0.07788846727676421
LT0003_40,187,H19,LOW,LOW,MED,-0.004019,-0.096987,0.404801,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00187_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0003_40-00187_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00187_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and rarely disappear due to cell death.",0.5570666041134817,0.1889907712066586,0.025284588184157047
LT0003_40,190,H22,HIGH,LOW,MED,0.082087,-0.165383,-0.416878,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00190_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0003_40-00190_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00190_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and frequently disappear due to cell death.",0.42284314026571596,0.18171177689897347,0.1264393877095497
LT0003_40,199,I7,HIGH,MED,LOW,0.057083,0.107338,-1.125969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00199_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0003_40-00199_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00199_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.307011227556159,0.21073590998550182,0.09706542297616391
LT0003_40,203,I11,MED,HIGH,HIGH,-0.001133,0.9882,0.942688,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00203_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00203_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00203_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6449318852009662,0.3044810044918491,0.028674976210894824
LT0003_40,204,I12,MED,HIGH,HIGH,0.000848,1.028293,0.824031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00204_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00204_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00204_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6255489466692715,0.3087478727118915,0.03100219682107069
LT0003_40,205,I13,LOW,MED,HIGH,-0.00362,0.613215,0.736531,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00205_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00205_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00205_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6112555874782986,0.264573499952588,0.025753321663945113
LT0003_40,206,I14,MED,HIGH,HIGH,0.01487,1.822114,0.929351,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00206_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00206_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00206_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.642753250554909,0.3932296924136418,0.047474830539337196
LT0003_40,207,I15,LOW,MED,HIGH,-0.003686,0.670184,1.092636,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00207_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00207_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00207_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6694262923320292,0.2706363841375478,0.02567578680262679
LT0003_40,209,I17,LOW,HIGH,MED,-0.004742,1.327032,-0.502439,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00209_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00209_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00209_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.40886652191441497,0.3405409524312252,0.024435229021533545
LT0003_40,216,I24,MED,HIGH,LOW,-0.000991,2.558541,-0.765969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00216_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0003_40-00216_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00216_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and occasionally disappear due to cell death.",0.36581819108473357,0.47160339761607517,0.02884179363979183
LT0003_40,217,J1,LOW,MED,HIGH,-0.001966,0.652254,1.579914,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00217_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00217_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00217_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.7490244578161316,0.26872819699302486,0.02769639227940745
LT0003_40,218,J2,LOW,HIGH,MED,-0.00315,1.3523,0.016137,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00218_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00218_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00218_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.4935772994666208,0.3432300808622239,0.02630546385818169
LT0003_40,221,J5,HIGH,LOW,LOW,0.075123,-0.103879,-0.675969,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00221_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0003_40-00221_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00221_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and frequently disappear due to cell death.",0.3805199319668772,0.1882572951441905,0.11825828506984011
LT0003_40,223,J7,MED,LOW,LOW,0.00988,-0.248552,-0.925969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00223_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00223_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00223_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.3396817628498115,0.1728605768642366,0.04161272511542121
LT0003_40,243,K3,LOW,MED,HIGH,-0.003013,0.804441,0.945218,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00243_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00243_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00243_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.645345167472431,0.2849245872308118,0.026466407433948524
LT0003_40,245,K5,MED,LOW,LOW,0.033289,-0.336721,-0.796557,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00245_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00245_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00245_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.3608215594169224,0.1634772554841224,0.06911293070028077
LT0003_40,249,K9,MED,LOW,HIGH,0.034734,-0.142432,1.236531,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00249_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00249_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00249_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and occasionally disappear due to cell death.",0.69293192571243,0.18415432029852435,0.07081047425490174
LT0003_40,251,K11,MED,HIGH,HIGH,0.01988,1.319221,0.712493,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00251_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00251_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00251_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6073289158413545,0.3397096724654768,0.053360431375773884
LT0003_40,254,K14,LOW,MED,HIGH,-0.001914,0.666795,1.159746,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00254_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00254_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00254_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6803888904498144,0.27027571228965114,0.02775748035196128
LT0003_40,258,K18,HIGH,HIGH,MED,0.110943,2.244587,-0.381524,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00258_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0003_40-00258_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00258_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and frequently disappear due to cell death.",0.42861831078957496,0.4381910726427583,0.16033856889442338
LT0003_40,262,K22,MED,LOW,HIGH,-0.000674,-0.132174,0.703443,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00262_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00262_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00262_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and occasionally disappear due to cell death.",0.6058505741193166,0.1852460204507004,0.02921419592824501
LT0003_40,263,K23,LOW,LOW,MED,-0.002651,-0.563231,-0.325969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00263_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0003_40-00263_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00263_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and rarely disappear due to cell death.",0.43769336873076925,0.1393710942958401,0.026891674400573287
LT0003_40,268,L4,LOW,HIGH,MED,-0.002513,1.347184,-0.080685,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00268_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00268_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00268_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.4777611666256107,0.34268561430163386,0.027053792746966156
LT0003_40,270,L6,MED,LOW,LOW,0.042417,-0.415475,-0.852284,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00270_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00270_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00270_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.3517184048153755,0.1550959185973537,0.07983623697473069
LT0003_40,272,L8,MED,LOW,LOW,0.00053,-0.291358,-0.742635,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00272_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00272_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00272_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.36962986243744406,0.16830497960219248,0.030628619761991473
LT0003_40,274,L10,MED,LOW,LOW,0.0339,-0.88992,-0.85538,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00274_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00274_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00274_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.35121266492902975,0.10460345625584735,0.06983071555278832
