plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,initial_cell_count,initial_cell_count_label
LT0003_40,218,J2,LOW,HIGH,MED,-0.00315,1.3523,0.016137,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00218_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00218_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00218_01.ch5,44,LOW
LT0003_40,221,J5,HIGH,LOW,LOW,0.075123,-0.103879,-0.675969,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00221_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0003_40-00221_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00221_01.ch5,26,LOW
LT0003_40,223,J7,MED,LOW,LOW,0.00988,-0.248552,-0.925969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00223_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00223_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00223_01.ch5,22,LOW
LT0003_40,243,K3,LOW,MED,HIGH,-0.003013,0.804441,0.945218,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00243_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00243_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00243_01.ch5,74,MED
LT0003_40,245,K5,MED,LOW,LOW,0.033289,-0.336721,-0.796557,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00245_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00245_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00245_01.ch5,24,LOW
LT0003_40,249,K9,MED,LOW,HIGH,0.034734,-0.142432,1.236531,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00249_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00249_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00249_01.ch5,26,LOW
LT0003_40,251,K11,MED,HIGH,HIGH,0.01988,1.319221,0.712493,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00251_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00251_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00251_01.ch5,54,MED
LT0003_40,254,K14,LOW,MED,HIGH,-0.001914,0.666795,1.159746,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00254_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00254_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00254_01.ch5,87,MED
LT0003_40,258,K18,HIGH,HIGH,MED,0.110943,2.244587,-0.381524,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00258_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0003_40-00258_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00258_01.ch5,22,LOW
LT0003_40,262,K22,MED,LOW,HIGH,-0.000674,-0.132174,0.703443,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00262_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00262_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00262_01.ch5,41,LOW
LT0003_40,263,K23,LOW,LOW,MED,-0.002651,-0.563231,-0.325969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00263_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0003_40-00263_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00263_01.ch5,34,LOW
LT0003_40,268,L4,LOW,HIGH,MED,-0.002513,1.347184,-0.080685,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00268_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00268_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00268_01.ch5,68,MED
LT0003_40,270,L6,MED,LOW,LOW,0.042417,-0.415475,-0.852284,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00270_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00270_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00270_01.ch5,27,LOW
LT0003_40,272,L8,MED,LOW,LOW,0.00053,-0.291358,-0.742635,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00272_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00272_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00272_01.ch5,32,LOW
LT0003_40,274,L10,MED,LOW,LOW,0.0339,-0.88992,-0.85538,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00274_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00274_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00274_01.ch5,28,LOW
LT0003_40,288,L24,MED,LOW,LOW,0.006366,-0.704891,-1.075969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00288_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00288_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00288_01.ch5,36,LOW
LT0003_40,290,M2,HIGH,MED,LOW,0.288644,0.788464,-0.739012,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00290_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0003_40-00290_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00290_01.ch5,53,MED
LT0003_40,294,M6,LOW,HIGH,MED,-0.005633,2.578239,0.174031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00294_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00294_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00294_01.ch5,42,LOW
LT0003_40,299,M11,LOW,LOW,MED,-0.002463,-0.089847,0.518859,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00299_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0003_40-00299_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00299_01.ch5,67,MED
LT0003_40,301,M13,HIGH,LOW,LOW,0.800682,-0.138743,-1.62954,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00301_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0003_40-00301_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00301_01.ch5,68,MED
LT0003_40,311,M23,LOW,MED,HIGH,-0.004742,0.710356,1.083122,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00311_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00311_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00311_01.ch5,58,MED
LT0003_40,312,M24,LOW,MED,HIGH,-0.004742,0.55447,1.303661,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00312_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00312_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00312_01.ch5,32,LOW
LT0003_40,319,N7,LOW,HIGH,HIGH,-0.006267,2.021401,1.06292,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00319_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00319_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00319_01.ch5,23,LOW
LT0003_40,322,N10,MED,LOW,HIGH,0.019552,-0.160424,0.915411,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00322_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00322_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00322_01.ch5,37,LOW
LT0003_40,323,N11,LOW,HIGH,MED,-0.003341,1.061924,0.402845,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00323_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00323_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00323_01.ch5,70,MED
LT0003_40,334,N22,MED,LOW,LOW,0.029331,-0.243581,-0.84321,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00334_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0003_40-00334_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00334_01.ch5,44,LOW
LT0003_40,336,N24,HIGH,LOW,MED,0.054245,-0.109842,-0.635492,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00336_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0003_40-00336_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00336_01.ch5,68,MED
LT0003_40,338,O2,HIGH,MED,LOW,0.263897,0.483033,-1.765969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0003_40-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00338_01.ch5,40,LOW
LT0003_40,340,O4,LOW,MED,HIGH,-0.002864,0.302671,0.674031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00340_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00340_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00340_01.ch5,93,MED
LT0003_40,343,O7,HIGH,MED,HIGH,0.056748,0.193973,0.959746,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00343_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0003_40-00343_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00343_01.ch5,30,LOW
LT0003_40,345,O9,LOW,HIGH,LOW,-0.00425,0.931033,-0.84321,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00345_01-cd-LOW_ms-HIGH_pr-LOW.mp4,LT0003_40-00345_01-cd-LOW_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00345_01.ch5,33,LOW
LT0003_40,346,O10,LOW,HIGH,MED,-0.004932,1.150736,0.131174,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00346_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00346_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00346_01.ch5,49,MED
LT0003_40,347,O11,MED,HIGH,HIGH,-0.001331,1.808156,1.844763,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00347_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00347_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00347_01.ch5,61,MED
LT0003_40,354,O18,MED,LOW,HIGH,0.040004,-0.177289,0.674031,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00354_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00354_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00354_01.ch5,48,MED
LT0003_40,358,O22,MED,HIGH,HIGH,0.004183,1.211988,0.69444,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00358_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00358_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00358_01.ch5,58,MED
LT0003_40,359,O23,LOW,HIGH,MED,-0.00301,0.933271,0.287668,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00359_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00359_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00359_01.ch5,51,MED
LT0003_40,360,O24,LOW,HIGH,HIGH,-0.004617,1.733054,0.758539,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00360_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00360_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00360_01.ch5,85,MED
LT0003_40,361,P1,MED,HIGH,HIGH,0.001211,1.012402,1.689905,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00361_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0003_40-00361_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00361_01.ch5,76,MED
LT0003_40,362,P2,LOW,HIGH,HIGH,-0.003258,0.983488,1.463505,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00362_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00362_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00362_01.ch5,44,LOW
LT0003_40,364,P4,LOW,HIGH,HIGH,-0.003664,1.002427,1.193262,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00364_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00364_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00364_01.ch5,57,MED
LT0003_40,365,P5,LOW,MED,HIGH,-0.002951,0.113955,0.82109,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00365_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00365_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00365_01.ch5,73,MED
LT0003_40,370,P10,MED,LOW,HIGH,0.006412,-0.221514,0.750955,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00370_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0003_40-00370_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00370_01.ch5,47,MED
LT0003_40,371,P11,LOW,HIGH,MED,-0.001747,1.591197,0.388317,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00371_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0003_40-00371_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00371_01.ch5,46,MED
LT0003_40,375,P15,LOW,HIGH,HIGH,-0.00341,0.970026,1.608814,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00375_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00375_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00375_01.ch5,60,MED
LT0003_40,376,P16,LOW,HIGH,HIGH,-0.002243,1.085363,1.857705,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00376_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0003_40-00376_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00376_01.ch5,80,MED
LT0003_40,377,P17,LOW,MED,HIGH,-0.003879,0.554665,1.013015,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00377_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00377_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00377_01.ch5,76,MED
LT0003_40,378,P18,LOW,MED,HIGH,-0.003924,0.005483,0.944865,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00378_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00378_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00378_01.ch5,68,MED
LT0003_40,382,P22,LOW,MED,HIGH,-0.005518,0.668621,1.293079,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0003_40-00382_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0003_40-00382_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0003_40--ex2005_05_11--sp2005_03_16--tt17--c3/hdf5/00382_01.ch5,41,LOW
LT0005_06,2,A2,MED,LOW,HIGH,0.007656,-0.217253,0.627976,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00002_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0005_06-00002_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00002_01.ch5,99,MED
LT0005_06,6,A6,MED,HIGH,HIGH,0.010004,1.011531,0.828895,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00006_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00006_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00006_01.ch5,96,MED
LT0005_06,10,A10,LOW,MED,HIGH,-0.002469,0.505702,0.885061,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00010_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0005_06-00010_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00010_01.ch5,85,MED
LT0005_06,14,A14,MED,HIGH,HIGH,0.005584,1.033952,0.692266,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00014_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00014_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00014_01.ch5,97,MED
LT0005_06,16,A16,LOW,HIGH,HIGH,-0.00592,1.227664,0.704292,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00016_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0005_06-00016_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00016_01.ch5,91,MED
LT0005_06,19,A19,LOW,HIGH,HIGH,-0.005109,1.015681,0.991248,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00019_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0005_06-00019_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00019_01.ch5,117,HIGH
LT0005_06,20,A20,MED,HIGH,HIGH,0.022944,0.955134,1.049354,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00020_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00020_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00020_01.ch5,107,MED
LT0005_06,27,B3,LOW,MED,HIGH,-0.002288,0.047394,1.378929,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00027_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0005_06-00027_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00027_01.ch5,94,MED
LT0005_06,33,B9,LOW,HIGH,MED,-0.006271,1.53823,0.370958,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00033_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0005_06-00033_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00033_01.ch5,91,MED
LT0005_06,37,B13,MED,HIGH,HIGH,0.034027,0.992686,1.246884,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00037_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00037_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00037_01.ch5,85,MED
LT0005_06,38,B14,MED,HIGH,HIGH,0.014907,1.199432,1.462511,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00038_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00038_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00038_01.ch5,103,MED
LT0005_06,40,B16,MED,HIGH,HIGH,0.007536,1.393936,0.753057,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00040_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00040_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00040_01.ch5,99,MED
LT0005_06,42,B18,MED,HIGH,HIGH,-0.000908,1.678493,0.63611,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00042_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0005_06-00042_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00042_01.ch5,87,MED
LT0005_06,46,B22,LOW,HIGH,MED,-0.002494,1.108819,0.33746,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00046_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0005_06-00046_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00046_01.ch5,120,HIGH
LT0005_06,49,C1,MED,HIGH,LOW,0.031533,1.145222,-0.716676,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00049_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0005_06-00049_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00049_01.ch5,95,MED
LT0005_06,51,C3,LOW,MED,HIGH,-0.002376,0.653357,1.316056,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0005_06-00051_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0005_06-00051_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0005_06--ex2006_06_07--sp2005_03_21--tt18--c5/hdf5/00051_01.ch5,98,MED
