Plate,Well,Plate_Well,well_number,cell_death,migration_speed,proliferation,Has Phenotype,cell_death_label,migration_speed_label,proliferation_label,extreme_count
LT0003_02,C22,LT0003_02_C22,70,-0.004454,0.279424,0.632312,,LOW,MED,HIGH,2
LT0003_02,D1,LT0003_02_D1,73,-0.001461,0.223826,0.643502,yes,LOW,MED,HIGH,2
LT0003_02,D9,LT0003_02_D9,81,-0.005612,-0.103738,-0.234238,,LOW,LOW,MED,2
LT0003_02,D20,LT0003_02_D20,92,-0.007126,0.026127,1.268833,yes,LOW,MED,HIGH,2
LT0003_02,D23,LT0003_02_D23,95,-0.006201,3.097119,0.361275,yes,LOW,HIGH,MED,2
LT0003_02,E7,LT0003_02_E7,103,0.053266,0.12645,0.662985,,HIGH,MED,HIGH,2
LT0003_02,E10,LT0003_02_E10,106,-0.003524,0.693018,0.651152,,LOW,MED,HIGH,2
LT0003_02,E17,LT0003_02_E17,113,0.129062,1.977395,-0.396738,,HIGH,HIGH,MED,2
LT0003_02,E19,LT0003_02_E19,115,-0.001888,0.819688,0.942402,yes,LOW,MED,HIGH,2
LT0003_02,G8,LT0003_02_G8,152,-0.008339,0.725321,0.665762,,LOW,MED,HIGH,2
LT0003_02,G13,LT0003_02_G13,157,-0.006947,0.973223,0.799383,,LOW,HIGH,HIGH,3
LT0003_02,G17,LT0003_02_G17,161,-0.00576,0.098569,1.121844,,LOW,MED,HIGH,2
LT0003_02,G23,LT0003_02_G23,167,-0.002674,1.430648,0.701313,,LOW,HIGH,HIGH,3
LT0003_02,G24,LT0003_02_G24,168,-0.002919,0.218361,0.830236,,LOW,MED,HIGH,2
LT0003_02,H4,LT0003_02_H4,172,-0.001866,1.606359,1.514447,yes,LOW,HIGH,HIGH,3
LT0003_02,H13,LT0003_02_H13,181,-0.009075,0.037622,0.644929,,LOW,MED,HIGH,2
LT0003_02,H16,LT0003_02_H16,184,-0.008846,1.20682,0.240762,,LOW,HIGH,MED,2
LT0003_02,H24,LT0003_02_H24,192,0.002664,0.942181,1.051998,,MED,HIGH,HIGH,2
LT0003_02,I5,LT0003_02_I5,197,-0.006456,1.438397,0.326477,,LOW,HIGH,MED,2
LT0003_02,I9,LT0003_02_I9,201,-0.006778,0.295985,1.175091,,LOW,MED,HIGH,2
LT0003_02,I15,LT0003_02_I15,207,-0.004545,0.489172,0.824546,,LOW,MED,HIGH,2
LT0003_02,I17,LT0003_02_I17,209,-0.008426,0.61705,0.790762,,LOW,MED,HIGH,2
LT0003_02,I21,LT0003_02_I21,213,-0.002158,1.494276,0.73464,,LOW,HIGH,HIGH,3
LT0003_02,I24,LT0003_02_I24,216,-0.003282,3.007485,0.066736,yes,LOW,HIGH,MED,2
LT0003_02,J1,LT0003_02_J1,217,-0.005209,0.102083,0.766569,,LOW,MED,HIGH,2
LT0003_02,J2,LT0003_02_J2,218,-0.006642,2.356653,-0.084238,yes,LOW,HIGH,MED,2
LT0003_02,J8,LT0003_02_J8,224,-0.006856,0.167277,0.857429,,LOW,MED,HIGH,2
LT0003_02,J10,LT0003_02_J10,226,-0.003411,0.703212,0.722581,,LOW,MED,HIGH,2
LT0003_02,J11,LT0003_02_J11,227,-0.006241,0.272383,0.721318,yes,LOW,MED,HIGH,2
LT0003_02,J12,LT0003_02_J12,228,-0.006171,0.662996,0.652527,,LOW,MED,HIGH,2
LT0003_02,J16,LT0003_02_J16,232,-0.002271,0.313795,0.720762,,LOW,MED,HIGH,2
LT0003_02,J18,LT0003_02_J18,234,0.052058,1.584796,-0.359238,,HIGH,HIGH,MED,2
LT0003_02,K1,LT0003_02_K1,241,-0.003588,0.309047,0.801632,,LOW,MED,HIGH,2
LT0003_02,K10,LT0003_02_K10,250,-0.002971,1.455526,0.124096,,LOW,HIGH,MED,2
LT0003_02,K12,LT0003_02_K12,252,-0.000674,0.974276,0.694609,,MED,HIGH,HIGH,2
LT0003_02,K18,LT0003_02_K18,258,-0.00222,0.683308,0.892248,yes,LOW,MED,HIGH,2
LT0003_02,K21,LT0003_02_K21,261,-0.005716,0.60628,0.858944,,LOW,MED,HIGH,2
LT0003_02,K24,LT0003_02_K24,264,-0.00622,-0.223011,0.218845,,LOW,LOW,MED,2
LT0003_02,L3,LT0003_02_L3,267,-0.003925,0.002338,1.114836,,LOW,MED,HIGH,2
LT0003_02,L7,LT0003_02_L7,271,-0.006255,0.427362,0.909183,,LOW,MED,HIGH,2
LT0003_02,L8,LT0003_02_L8,272,-0.008809,0.20341,1.160762,,LOW,MED,HIGH,2
LT0003_02,L15,LT0003_02_L15,279,-0.003046,0.795098,0.929651,,LOW,MED,HIGH,2
LT0003_02,L18,LT0003_02_L18,282,-0.008584,-0.244469,-0.346334,,LOW,LOW,MED,2
LT0003_02,L19,LT0003_02_L19,283,-0.005559,-0.077723,0.300022,,LOW,LOW,MED,2
LT0003_02,M2,LT0003_02_M2,290,0.155775,-0.039508,-0.959238,,HIGH,MED,LOW,2
LT0003_02,M4,LT0003_02_M4,292,-0.007558,0.551213,0.809993,,LOW,MED,HIGH,2
LT0003_02,M5,LT0003_02_M5,293,0.001739,-0.148859,-0.68651,,MED,LOW,LOW,2
LT0003_02,M8,LT0003_02_M8,296,0.000791,0.902409,1.040762,,MED,HIGH,HIGH,2
LT0003_02,M10,LT0003_02_M10,298,-0.004008,-0.268292,0.040762,yes,LOW,LOW,MED,2
LT0003_02,M13,LT0003_02_M13,301,0.407044,0.015848,-1.166134,,HIGH,MED,LOW,2
LT0003_02,M18,LT0003_02_M18,306,-0.008151,1.555043,0.381672,,LOW,HIGH,MED,2
LT0003_02,M24,LT0003_02_M24,312,-0.003847,0.311348,0.940762,,LOW,MED,HIGH,2
LT0003_02,N6,LT0003_02_N6,318,-0.002445,0.845258,0.890762,,LOW,MED,HIGH,2
LT0003_02,O2,LT0003_02_O2,338,0.354026,-0.090838,-1.263585,,HIGH,LOW,LOW,3
LT0003_02,O9,LT0003_02_O9,345,-0.007518,0.470575,1.101987,,LOW,MED,HIGH,2
LT0003_02,O17,LT0003_02_O17,353,-0.004625,0.307732,0.738437,,LOW,MED,HIGH,2
LT0003_02,O21,LT0003_02_O21,357,-0.005934,0.44601,1.424324,yes,LOW,MED,HIGH,2
LT0003_02,O22,LT0003_02_O22,358,-0.004257,0.522098,1.025378,,LOW,MED,HIGH,2
LT0003_02,O24,LT0003_02_O24,360,-0.007743,1.621063,0.975827,,LOW,HIGH,HIGH,3
LT0003_02,P12,LT0003_02_P12,372,-0.002786,0.455145,0.748628,,LOW,MED,HIGH,2
LT0003_02,P14,LT0003_02_P14,374,0.000637,1.344013,0.953043,,MED,HIGH,HIGH,2
LT0003_02,P15,LT0003_02_P15,375,-0.003772,0.494069,0.737732,,LOW,MED,HIGH,2
LT0003_02,P22,LT0003_02_P22,382,-0.002968,0.312984,1.229952,yes,LOW,MED,HIGH,2
LT0003_15,A23,LT0003_15_A23,23,-0.002387,-0.108659,-0.486697,,LOW,LOW,MED,2
LT0003_15,B11,LT0003_15_B11,35,0.084893,-0.150618,-0.176523,yes,HIGH,LOW,MED,2
LT0003_15,B21,LT0003_15_B21,45,0.053358,-0.134543,-0.338428,yes,HIGH,LOW,MED,2
LT0003_15,D5,LT0003_15_D5,77,0.059241,1.097342,-0.110145,,HIGH,HIGH,MED,2
LT0003_15,E11,LT0003_15_E11,107,0.054739,-0.382466,-0.609822,yes,HIGH,LOW,MED,2
LT0003_15,F7,LT0003_15_F7,127,0.090075,1.186358,-0.26166,,HIGH,HIGH,MED,2
LT0003_15,F15,LT0003_15_F15,135,0.06327,-0.155781,-0.23183,yes,HIGH,LOW,MED,2
LT0003_15,F18,LT0003_15_F18,138,-0.003399,1.570644,-0.373348,,LOW,HIGH,MED,2
LT0003_15,G9,LT0003_15_G9,153,-0.003662,-0.087042,0.426652,,LOW,LOW,MED,2
LT0003_15,H22,LT0003_15_H22,190,0.182733,-0.390291,-0.814245,yes,HIGH,LOW,LOW,3
LT0003_15,I20,LT0003_15_I20,212,0.051917,-0.190377,-0.408513,yes,HIGH,LOW,MED,2
LT0003_15,I21,LT0003_15_I21,213,-0.003522,0.92109,-0.170751,,LOW,HIGH,MED,2
LT0003_15,L6,LT0003_15_L6,270,0.077431,-0.085755,-0.525729,,HIGH,LOW,MED,2
LT0003_15,L23,LT0003_15_L23,287,0.057707,-0.111291,-0.296205,,HIGH,LOW,MED,2
LT0003_15,M13,LT0003_15_M13,301,0.314332,1.00873,-0.648024,,HIGH,HIGH,MED,2
LT0003_15,N8,LT0003_15_N8,320,0.055223,-0.3258,-0.193478,,HIGH,LOW,MED,2
LT0003_15,N21,LT0003_15_N21,333,0.088425,1.541293,-0.426732,yes,HIGH,HIGH,MED,2
LT0003_15,O2,LT0003_15_O2,338,0.474058,0.425493,-0.716205,,HIGH,MED,LOW,2
LT0003_15,O19,LT0003_15_O19,355,0.097857,-0.261215,-0.419909,,HIGH,LOW,MED,2
LT0003_15,P3,LT0003_15_P3,363,0.375759,-0.346874,-0.382872,,HIGH,LOW,MED,2
LT0003_15,P19,LT0003_15_P19,379,-0.002182,-0.101328,0.177734,,LOW,LOW,MED,2
LT0003_40,A3,LT0003_40_A3,3,0.007827,1.0235,1.941889,,MED,HIGH,HIGH,2
LT0003_40,A5,LT0003_40_A5,5,-0.003222,0.646639,1.116339,,LOW,MED,HIGH,2
LT0003_40,A9,LT0003_40_A9,9,-0.005475,2.459724,-0.092635,,LOW,HIGH,MED,2
LT0003_40,A10,LT0003_40_A10,10,-0.002654,0.99533,0.239249,,LOW,HIGH,MED,2
LT0003_40,A11,LT0003_40_A11,11,0.003482,-0.104267,0.86758,,MED,LOW,HIGH,2
LT0003_40,A13,LT0003_40_A13,13,-0.003386,1.179438,1.004031,,LOW,HIGH,HIGH,3
LT0003_40,A15,LT0003_40_A15,15,-0.001653,1.060898,0.401304,,LOW,HIGH,MED,2
LT0003_40,A16,LT0003_40_A16,16,0.01482,1.066098,1.611531,,MED,HIGH,HIGH,2
LT0003_40,A17,LT0003_40_A17,17,-0.005909,1.095149,1.267781,,LOW,HIGH,HIGH,3
LT0003_40,A20,LT0003_40_A20,20,-0.005525,1.239555,0.816889,,LOW,HIGH,HIGH,3
LT0003_40,A21,LT0003_40_A21,21,-0.004742,1.269188,1.674031,,LOW,HIGH,HIGH,3
LT0003_40,A23,LT0003_40_A23,23,0.006846,1.010092,-0.928533,,MED,HIGH,LOW,2
LT0003_40,B7,LT0003_40_B7,31,-0.004742,1.263714,0.674031,,LOW,HIGH,HIGH,3
LT0003_40,B8,LT0003_40_B8,32,-0.005442,1.346347,0.451809,,LOW,HIGH,MED,2
LT0003_40,B12,LT0003_40_B12,36,0.006199,1.857931,0.740698,yes,MED,HIGH,HIGH,2
LT0003_40,B16,LT0003_40_B16,40,-0.004953,1.320761,2.235007,,LOW,HIGH,HIGH,3
LT0003_40,B18,LT0003_40_B18,42,0.049409,0.205473,-0.705279,,HIGH,MED,LOW,2
LT0003_40,B19,LT0003_40_B19,43,0.013826,-0.459817,-0.85538,yes,MED,LOW,LOW,2
LT0003_40,B20,LT0003_40_B20,44,-0.002113,-0.463362,0.224031,,LOW,LOW,MED,2
LT0003_40,B21,LT0003_40_B21,45,0.037932,1.289986,-0.897397,yes,MED,HIGH,LOW,2
LT0003_40,B23,LT0003_40_B23,47,-0.00359,0.555976,1.001618,,LOW,MED,HIGH,2
LT0003_40,C2,LT0003_40_C2,50,-0.002726,0.112446,1.289416,yes,LOW,MED,HIGH,2
LT0003_40,C7,LT0003_40_C7,55,-0.004742,2.197769,0.556384,,LOW,HIGH,MED,2
LT0003_40,C8,LT0003_40_C8,56,0.00537,1.289568,1.034031,,MED,HIGH,HIGH,2
LT0003_40,C24,LT0003_40_C24,72,-0.004705,1.453395,0.904801,,LOW,HIGH,HIGH,3
LT0003_40,D2,LT0003_40_D2,74,-0.005469,-0.167387,-0.352284,,LOW,LOW,MED,2
LT0003_40,D3,LT0003_40_D3,75,0.008203,-0.437822,1.085796,,MED,LOW,HIGH,2
LT0003_40,D6,LT0003_40_D6,78,-0.006275,0.666512,-0.770413,,LOW,MED,LOW,2
LT0003_40,D8,LT0003_40_D8,80,-0.006311,-0.201029,-0.125969,,LOW,LOW,MED,2
LT0003_40,D11,LT0003_40_D11,83,-0.002838,2.159552,1.280092,,LOW,HIGH,HIGH,3
LT0003_40,D13,LT0003_40_D13,85,-0.006025,0.159295,0.85713,,LOW,MED,HIGH,2
LT0003_40,D16,LT0003_40_D16,88,-0.004491,0.709617,1.340698,,LOW,MED,HIGH,2
LT0003_40,D17,LT0003_40_D17,89,0.00884,1.42743,0.951809,,MED,HIGH,HIGH,2
LT0003_40,E10,LT0003_40_E10,106,-0.002777,0.681588,0.852603,,LOW,MED,HIGH,2
LT0003_40,E13,LT0003_40_E13,109,-0.00497,0.045674,0.758777,,LOW,MED,HIGH,2
LT0003_40,E14,LT0003_40_E14,110,0.002526,1.441216,1.016137,,MED,HIGH,HIGH,2
LT0003_40,E15,LT0003_40_E15,111,0.055031,2.702641,-0.575969,,HIGH,HIGH,MED,2
LT0003_40,E16,LT0003_40_E16,112,0.040174,3.301455,-0.888469,,MED,HIGH,LOW,2
LT0003_40,E24,LT0003_40_E24,120,-0.005261,-0.140503,0.896254,,LOW,LOW,HIGH,3
LT0003_40,F8,LT0003_40_F8,128,0.05201,0.040276,-0.784302,yes,HIGH,MED,LOW,2
LT0003_40,F14,LT0003_40_F14,134,0.055715,1.400857,0.303661,,HIGH,HIGH,MED,2
LT0003_40,F16,LT0003_40_F16,136,0.049273,2.279205,-0.749045,,HIGH,HIGH,LOW,3
LT0003_40,F24,LT0003_40_F24,144,0.132268,-0.015963,-0.675969,,HIGH,MED,LOW,2
LT0003_40,G13,LT0003_40_G13,157,-0.001249,1.351163,1.354883,,MED,HIGH,HIGH,2
LT0003_40,G15,LT0003_40_G15,159,0.005167,1.746028,0.74546,,MED,HIGH,HIGH,2
LT0003_40,G24,LT0003_40_G24,168,-1e-05,-0.44814,2.19255,,MED,LOW,HIGH,2
LT0003_40,H1,LT0003_40_H1,169,-0.002308,1.263457,0.746759,,LOW,HIGH,HIGH,3
LT0003_40,H4,LT0003_40_H4,172,0.003579,1.477937,1.299031,yes,MED,HIGH,HIGH,2
LT0003_40,H7,LT0003_40_H7,175,0.05327,-0.06186,0.726663,,HIGH,MED,HIGH,2
LT0003_40,H11,LT0003_40_H11,179,0.017707,1.870592,-0.683111,,MED,HIGH,LOW,2
LT0003_40,H13,LT0003_40_H13,181,-0.001592,0.139738,1.674031,,LOW,MED,HIGH,2
LT0003_40,H17,LT0003_40_H17,185,0.040759,-0.815039,-0.916878,yes,MED,LOW,LOW,2
LT0003_40,H19,LT0003_40_H19,187,-0.004019,-0.096987,0.404801,,LOW,LOW,MED,2
LT0003_40,H22,LT0003_40_H22,190,0.082087,-0.165383,-0.416878,yes,HIGH,LOW,MED,2
LT0003_40,I7,LT0003_40_I7,199,0.057083,0.107338,-1.125969,yes,HIGH,MED,LOW,2
LT0003_40,I11,LT0003_40_I11,203,-0.001133,0.9882,0.942688,,MED,HIGH,HIGH,2
LT0003_40,I12,LT0003_40_I12,204,0.000848,1.028293,0.824031,,MED,HIGH,HIGH,2
LT0003_40,I13,LT0003_40_I13,205,-0.00362,0.613215,0.736531,,LOW,MED,HIGH,2
LT0003_40,I14,LT0003_40_I14,206,0.01487,1.822114,0.929351,yes,MED,HIGH,HIGH,2
LT0003_40,I15,LT0003_40_I15,207,-0.003686,0.670184,1.092636,,LOW,MED,HIGH,2
LT0003_40,I17,LT0003_40_I17,209,-0.004742,1.327032,-0.502439,,LOW,HIGH,MED,2
LT0003_40,I24,LT0003_40_I24,216,-0.000991,2.558541,-0.765969,yes,MED,HIGH,LOW,2
LT0003_40,J1,LT0003_40_J1,217,-0.001966,0.652254,1.579914,,LOW,MED,HIGH,2
LT0003_40,J2,LT0003_40_J2,218,-0.00315,1.3523,0.016137,yes,LOW,HIGH,MED,2
LT0003_40,J5,LT0003_40_J5,221,0.075123,-0.103879,-0.675969,,HIGH,LOW,LOW,3
LT0003_40,J7,LT0003_40_J7,223,0.00988,-0.248552,-0.925969,,MED,LOW,LOW,2
LT0003_40,K3,LT0003_40_K3,243,-0.003013,0.804441,0.945218,,LOW,MED,HIGH,2
LT0003_40,K5,LT0003_40_K5,245,0.033289,-0.336721,-0.796557,yes,MED,LOW,LOW,2
LT0003_40,K9,LT0003_40_K9,249,0.034734,-0.142432,1.236531,,MED,LOW,HIGH,2
LT0003_40,K11,LT0003_40_K11,251,0.01988,1.319221,0.712493,,MED,HIGH,HIGH,2
LT0003_40,K14,LT0003_40_K14,254,-0.001914,0.666795,1.159746,,LOW,MED,HIGH,2
LT0003_40,K18,LT0003_40_K18,258,0.110943,2.244587,-0.381524,yes,HIGH,HIGH,MED,2
LT0003_40,K22,LT0003_40_K22,262,-0.000674,-0.132174,0.703443,,MED,LOW,HIGH,2
LT0003_40,K23,LT0003_40_K23,263,-0.002651,-0.563231,-0.325969,,LOW,LOW,MED,2
LT0003_40,L4,LT0003_40_L4,268,-0.002513,1.347184,-0.080685,,LOW,HIGH,MED,2
LT0003_40,L6,LT0003_40_L6,270,0.042417,-0.415475,-0.852284,,MED,LOW,LOW,2
LT0003_40,L8,LT0003_40_L8,272,0.00053,-0.291358,-0.742635,,MED,LOW,LOW,2
LT0003_40,L10,LT0003_40_L10,274,0.0339,-0.88992,-0.85538,,MED,LOW,LOW,2
LT0003_40,L24,LT0003_40_L24,288,0.006366,-0.704891,-1.075969,,MED,LOW,LOW,2
LT0003_40,M2,LT0003_40_M2,290,0.288644,0.788464,-0.739012,,HIGH,MED,LOW,2
LT0003_40,M6,LT0003_40_M6,294,-0.005633,2.578239,0.174031,,LOW,HIGH,MED,2
LT0003_40,M11,LT0003_40_M11,299,-0.002463,-0.089847,0.518859,,LOW,LOW,MED,2
LT0003_40,M13,LT0003_40_M13,301,0.800682,-0.138743,-1.62954,,HIGH,LOW,LOW,3
LT0003_40,M23,LT0003_40_M23,311,-0.004742,0.710356,1.083122,,LOW,MED,HIGH,2
LT0003_40,M24,LT0003_40_M24,312,-0.004742,0.55447,1.303661,,LOW,MED,HIGH,2
LT0003_40,N7,LT0003_40_N7,319,-0.006267,2.021401,1.06292,,LOW,HIGH,HIGH,3
LT0003_40,N10,LT0003_40_N10,322,0.019552,-0.160424,0.915411,,MED,LOW,HIGH,2
LT0003_40,N11,LT0003_40_N11,323,-0.003341,1.061924,0.402845,,LOW,HIGH,MED,2
LT0003_40,N22,LT0003_40_N22,334,0.029331,-0.243581,-0.84321,,MED,LOW,LOW,2
LT0003_40,N24,LT0003_40_N24,336,0.054245,-0.109842,-0.635492,,HIGH,LOW,MED,2
LT0003_40,O2,LT0003_40_O2,338,0.263897,0.483033,-1.765969,,HIGH,MED,LOW,2
LT0003_40,O4,LT0003_40_O4,340,-0.002864,0.302671,0.674031,,LOW,MED,HIGH,2
LT0003_40,O7,LT0003_40_O7,343,0.056748,0.193973,0.959746,,HIGH,MED,HIGH,2
LT0003_40,O9,LT0003_40_O9,345,-0.00425,0.931033,-0.84321,,LOW,HIGH,LOW,3
LT0003_40,O10,LT0003_40_O10,346,-0.004932,1.150736,0.131174,yes,LOW,HIGH,MED,2
LT0003_40,O11,LT0003_40_O11,347,-0.001331,1.808156,1.844763,,MED,HIGH,HIGH,2
LT0003_40,O18,LT0003_40_O18,354,0.040004,-0.177289,0.674031,yes,MED,LOW,HIGH,2
LT0003_40,O22,LT0003_40_O22,358,0.004183,1.211988,0.69444,,MED,HIGH,HIGH,2
LT0003_40,O23,LT0003_40_O23,359,-0.00301,0.933271,0.287668,,LOW,HIGH,MED,2
LT0003_40,O24,LT0003_40_O24,360,-0.004617,1.733054,0.758539,,LOW,HIGH,HIGH,3
LT0003_40,P1,LT0003_40_P1,361,0.001211,1.012402,1.689905,,MED,HIGH,HIGH,2
LT0003_40,P2,LT0003_40_P2,362,-0.003258,0.983488,1.463505,,LOW,HIGH,HIGH,3
LT0003_40,P4,LT0003_40_P4,364,-0.003664,1.002427,1.193262,,LOW,HIGH,HIGH,3
LT0003_40,P5,LT0003_40_P5,365,-0.002951,0.113955,0.82109,yes,LOW,MED,HIGH,2
LT0003_40,P10,LT0003_40_P10,370,0.006412,-0.221514,0.750955,,MED,LOW,HIGH,2
LT0003_40,P11,LT0003_40_P11,371,-0.001747,1.591197,0.388317,,LOW,HIGH,MED,2
LT0003_40,P15,LT0003_40_P15,375,-0.00341,0.970026,1.608814,,LOW,HIGH,HIGH,3
LT0003_40,P16,LT0003_40_P16,376,-0.002243,1.085363,1.857705,,LOW,HIGH,HIGH,3
LT0003_40,P17,LT0003_40_P17,377,-0.003879,0.554665,1.013015,,LOW,MED,HIGH,2
LT0003_40,P18,LT0003_40_P18,378,-0.003924,0.005483,0.944865,,LOW,MED,HIGH,2
LT0003_40,P22,LT0003_40_P22,382,-0.005518,0.668621,1.293079,yes,LOW,MED,HIGH,2
LT0004_06,A10,LT0004_06_A10,10,0.061034,-0.189154,-0.385505,,HIGH,LOW,MED,2
LT0004_06,A12,LT0004_06_A12,12,0.077175,0.570777,-1.12218,,HIGH,MED,LOW,2
LT0004_06,A22,LT0004_06_A22,22,0.024602,-0.374694,-0.841294,,MED,LOW,LOW,2
LT0004_06,B5,LT0004_06_B5,29,0.087039,-0.438585,-0.659086,yes,HIGH,LOW,MED,2
LT0004_06,B11,LT0004_06_B11,35,0.052357,-0.151706,-0.338086,,HIGH,LOW,MED,2
LT0004_06,B18,LT0004_06_B18,42,0.090772,-0.292278,-0.626552,,HIGH,LOW,MED,2
LT0004_06,C4,LT0004_06_C4,52,0.02002,-0.071122,-0.924978,,MED,LOW,LOW,2
LT0004_06,C13,LT0004_06_C13,61,-0.001969,0.37048,0.900558,,LOW,MED,HIGH,2
LT0004_06,C20,LT0004_06_C20,68,0.19631,0.02928,-1.378123,,HIGH,MED,LOW,2
LT0004_06,C23,LT0004_06_C23,71,-0.001933,-0.157241,0.328926,,LOW,LOW,MED,2
LT0004_06,D6,LT0004_06_D6,78,0.014242,-0.072139,-0.746376,,MED,LOW,LOW,2
LT0004_06,D9,LT0004_06_D9,81,0.057799,-0.114996,-1.018458,,HIGH,LOW,LOW,3
LT0004_06,D10,LT0004_06_D10,82,0.026293,-0.231102,-0.859745,yes,MED,LOW,LOW,2
LT0004_06,D19,LT0004_06_D19,91,0.016142,-0.116861,-0.689389,,MED,LOW,LOW,2
LT0004_06,F4,LT0004_06_F4,124,-0.000948,1.076584,-0.863059,,MED,HIGH,LOW,2
LT0004_06,F6,LT0004_06_F6,126,0.065628,0.159473,1.038068,,HIGH,MED,HIGH,2
LT0004_06,F9,LT0004_06_F9,129,0.006868,-0.082416,-0.929555,yes,MED,LOW,LOW,2
LT0004_06,G7,LT0004_06_G7,151,-0.003254,-0.085695,0.47974,,LOW,LOW,MED,2
LT0004_06,H7,LT0004_06_H7,175,0.069374,0.117784,-0.725488,yes,HIGH,MED,LOW,2
LT0004_06,H17,LT0004_06_H17,185,0.072569,0.251334,-0.677709,,HIGH,MED,LOW,2
LT0004_06,H21,LT0004_06_H21,189,0.019672,-0.083931,-0.679364,,MED,LOW,LOW,2
LT0004_06,J15,LT0004_06_J15,231,0.054455,-0.085563,-0.659627,,HIGH,LOW,MED,2
LT0004_06,K18,LT0004_06_K18,258,0.047363,-0.022535,-0.797448,,HIGH,MED,LOW,2
LT0004_06,L3,LT0004_06_L3,267,-0.000487,-0.332019,-0.743977,,MED,LOW,LOW,2
LT0004_06,L18,LT0004_06_L18,282,0.00563,0.961346,-0.724021,,MED,HIGH,LOW,2
LT0004_06,M13,LT0004_06_M13,301,0.122608,-0.135895,-0.877765,,HIGH,LOW,LOW,3
LT0004_06,M19,LT0004_06_M19,307,-0.002617,0.229521,0.960471,,LOW,MED,HIGH,2
LT0004_06,N18,LT0004_06_N18,330,-0.002742,-0.109303,-0.027565,,LOW,LOW,MED,2
LT0004_06,P3,LT0004_06_P3,363,0.089962,-0.111246,-0.349599,,HIGH,LOW,MED,2
LT0004_11,B5,LT0004_11_B5,29,0.051839,-0.140883,-0.10209,yes,HIGH,LOW,MED,2
LT0004_11,C20,LT0004_11_C20,68,0.0698,0.430447,-1.162275,,HIGH,MED,LOW,2
LT0004_11,E22,LT0004_11_E22,118,0.020512,-0.256947,-1.065053,,MED,LOW,LOW,2
LT0004_11,F10,LT0004_11_F10,130,0.018497,-0.094516,-0.764887,,MED,LOW,LOW,2
LT0004_11,M2,LT0004_11_M2,290,0.182688,0.443441,-0.89952,,HIGH,MED,LOW,2
LT0004_11,M24,LT0004_11_M24,312,0.086251,-0.19462,-0.639127,,HIGH,LOW,MED,2
LT0004_11,P3,LT0004_11_P3,363,0.061003,-0.185562,-0.495609,,HIGH,LOW,MED,2
LT0004_47,B18,LT0004_47_B18,42,0.054399,-0.124745,-0.516347,,HIGH,LOW,MED,2
LT0004_47,C6,LT0004_47_C6,54,0.050252,-0.116985,-0.201167,,HIGH,LOW,MED,2
LT0004_47,C20,LT0004_47_C20,68,0.137018,2.357319,-0.277086,,HIGH,HIGH,MED,2
LT0004_47,E2,LT0004_47_E2,98,-0.004574,1.123629,0.253883,,LOW,HIGH,MED,2
LT0004_47,G4,LT0004_47_G4,148,-0.001984,-0.085183,-0.030346,,LOW,LOW,MED,2
LT0004_47,G15,LT0004_47_G15,159,0.052476,-0.236184,-0.448032,,HIGH,LOW,MED,2
LT0004_47,G16,LT0004_47_G16,160,-0.005986,-0.101651,0.008248,,LOW,LOW,MED,2
LT0004_47,G20,LT0004_47_G20,164,-0.001878,1.193515,-0.026925,,LOW,HIGH,MED,2
LT0004_47,G24,LT0004_47_G24,168,-0.003436,1.285752,0.214567,yes,LOW,HIGH,MED,2
LT0004_47,H1,LT0004_47_H1,169,-0.001819,-0.145196,-0.229919,,LOW,LOW,MED,2
LT0004_47,K19,LT0004_47_K19,259,0.080469,-0.232438,-0.457228,,HIGH,LOW,MED,2
LT0004_47,K20,LT0004_47_K20,260,0.103837,-0.142961,-0.43818,,HIGH,LOW,MED,2
LT0004_47,L18,LT0004_47_L18,282,-0.003165,1.401115,-0.319639,,LOW,HIGH,MED,2
LT0004_47,M2,LT0004_47_M2,290,0.606798,-0.084352,-0.914371,,HIGH,LOW,LOW,3
LT0004_47,M13,LT0004_47_M13,301,0.315326,1.778378,-0.423895,,HIGH,HIGH,MED,2
LT0004_47,M15,LT0004_47_M15,303,-0.002188,1.043738,0.115391,,LOW,HIGH,MED,2
LT0004_47,O2,LT0004_47_O2,338,0.534497,2.076286,-0.905713,,HIGH,HIGH,LOW,3
LT0004_47,P10,LT0004_47_P10,370,0.128972,0.912993,-0.229158,yes,HIGH,HIGH,MED,2
LT0004_47,P12,LT0004_47_P12,372,-0.001786,1.437123,0.123044,,LOW,HIGH,MED,2
LT0005_06,A2,LT0005_06_A2,2,0.007656,-0.217253,0.627976,,MED,LOW,HIGH,2
LT0005_06,A6,LT0005_06_A6,6,0.010004,1.011531,0.828895,,MED,HIGH,HIGH,2
LT0005_06,A10,LT0005_06_A10,10,-0.002469,0.505702,0.885061,,LOW,MED,HIGH,2
LT0005_06,A14,LT0005_06_A14,14,0.005584,1.033952,0.692266,,MED,HIGH,HIGH,2
LT0005_06,A16,LT0005_06_A16,16,-0.00592,1.227664,0.704292,,LOW,HIGH,HIGH,3
LT0005_06,A19,LT0005_06_A19,19,-0.005109,1.015681,0.991248,,LOW,HIGH,HIGH,3
LT0005_06,A20,LT0005_06_A20,20,0.022944,0.955134,1.049354,,MED,HIGH,HIGH,2
LT0005_06,B3,LT0005_06_B3,27,-0.002288,0.047394,1.378929,,LOW,MED,HIGH,2
